#                                                                     --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name                 accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ----------       -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
XP_037509155.1       -          msaprobs_alignment_4742434 -                  0 1138.7   9.3  2.2e-185  627.2   0.3   2.5   3   0   0   3   3   2   2 LOW QUALITY PROTEIN: chitin synthase chs-1-like [Rhipicephalus sanguineus]
XP_026880781.2       -          msaprobs_alignment_4742434 -                  0 1104.4  22.8  1.7e-166  564.8   2.1   2.9   2   2   1   4   4   2   2 LOW QUALITY PROTEIN: chitin synthase 1 [Electrophorus electricus]
XP_008194188.1       -          msaprobs_alignment_4742434 -             1e-244  823.2   0.1  6.4e-244  820.6   0.0   1.5   1   1   0   1   1   1   1 PREDICTED: chitin synthase 1 isoform X1 [Tribolium castaneum]
XP_044020426.1       -          msaprobs_alignment_4742434 -           1.7e-244  822.5   0.0  9.8e-244  820.0   0.0   1.7   1   1   0   1   1   1   1 chitin synthase chs-2 isoform X1 [Aphidius gifuensis]
XP_008215129.1       -          msaprobs_alignment_4742434 -             3e-244  821.7   0.0    3e-243  818.4   0.0   1.9   1   1   0   1   1   1   1 chitin synthase chs-2 isoform X1 [Nasonia vitripennis]
XP_035445858.1       -          msaprobs_alignment_4742434 -           3.7e-244  821.4   4.1  5.5e-244  820.9   4.1   1.3   1   0   0   1   1   1   1 chitin synthase chs-2-like isoform X3 [Spodoptera frugiperda]
XP_035445791.1       -          msaprobs_alignment_4742434 -           3.8e-244  821.4   4.2  5.7e-244  820.8   4.2   1.3   1   0   0   1   1   1   1 chitin synthase chs-2-like isoform X3 [Spodoptera frugiperda]
XP_035445855.1       -          msaprobs_alignment_4742434 -           5.4e-244  820.9   4.7  7.8e-244  820.4   4.7   1.3   1   0   0   1   1   1   1 chitin synthase chs-2-like isoform X1 [Spodoptera frugiperda]
XP_043674157.1       -          msaprobs_alignment_4742434 -           5.7e-244  820.8   1.0  1.2e-243  819.7   0.0   1.5   1   1   0   1   1   1   1 chitin synthase chs-2 isoform X4 [Vespula pensylvanica]
XP_035445789.1       -          msaprobs_alignment_4742434 -           5.8e-244  820.8   4.8  8.4e-244  820.2   4.8   1.3   1   0   0   1   1   1   1 chitin synthase chs-2-like isoform X1 [Spodoptera frugiperda]
XP_043674130.1       -          msaprobs_alignment_4742434 -           5.9e-244  820.7   1.1    1e-243  820.0   0.0   1.5   1   1   0   2   2   1   1 chitin synthase chs-2 isoform X1 [Vespula pensylvanica]
XP_035445859.1       -          msaprobs_alignment_4742434 -           6.3e-244  820.6   4.0    9e-244  820.1   4.0   1.2   1   0   0   1   1   1   1 chitin synthase chs-2-like isoform X4 [Spodoptera frugiperda]
XP_035445794.1       -          msaprobs_alignment_4742434 -           6.5e-244  820.6   4.1  9.3e-244  820.1   4.1   1.2   1   0   0   1   1   1   1 chitin synthase chs-2-like isoform X4 [Spodoptera frugiperda]
XP_035445857.1       -          msaprobs_alignment_4742434 -           9.2e-244  820.1   4.6  1.3e-243  819.6   4.6   1.2   1   0   0   1   1   1   1 chitin synthase chs-2-like isoform X2 [Spodoptera frugiperda]
XP_035445790.1       -          msaprobs_alignment_4742434 -           9.9e-244  820.0   4.7  1.4e-243  819.5   4.7   1.2   1   0   0   1   1   1   1 chitin synthase chs-2-like isoform X2 [Spodoptera frugiperda]
XP_043674167.1       -          msaprobs_alignment_4742434 -           1.2e-243  819.7   0.5  4.4e-243  817.9   0.0   1.5   1   1   0   1   1   1   1 chitin synthase chs-2 isoform X5 [Vespula pensylvanica]
XP_021206755.2       -          msaprobs_alignment_4742434 -           1.7e-243  819.2   5.5  2.3e-243  818.8   5.5   1.2   1   0   0   1   1   1   1 chitin synthase A isoform X2 [Bombyx mori]
XP_037877647.1       -          msaprobs_alignment_4742434 -           1.7e-243  819.2   5.4  2.3e-243  818.8   5.4   1.2   1   0   0   1   1   1   1 chitin synthase A isoform X4 [Bombyx mori]
XP_037877645.1       -          msaprobs_alignment_4742434 -           3.1e-243  818.4   5.6  4.5e-243  817.8   5.6   1.3   1   0   0   1   1   1   1 chitin synthase A isoform X1 [Bombyx mori]
XP_037877646.1       -          msaprobs_alignment_4742434 -           3.1e-243  818.4   5.5  4.4e-243  817.9   5.5   1.2   1   0   0   1   1   1   1 chitin synthase A isoform X3 [Bombyx mori]
XP_026727306.1       -          msaprobs_alignment_4742434 -           6.1e-243  817.4   4.8    1e-242  816.7   4.8   1.4   1   0   0   1   1   1   1 chitin synthase chs-2 [Trichoplusia ni]
XP_038211599.1       -          msaprobs_alignment_4742434 -           8.2e-243  817.0   0.1  3.3e-242  815.0   0.0   1.4   1   1   0   1   1   1   1 chitin synthase chs-2 isoform X2 [Zerene cesonia]
XP_038211617.1       -          msaprobs_alignment_4742434 -           8.5e-243  816.9   0.1  3.5e-242  814.9   0.0   1.4   1   1   0   1   1   1   1 chitin synthase chs-2 isoform X4 [Zerene cesonia]
XP_043593510.1       -          msaprobs_alignment_4742434 -           1.1e-242  816.5   1.0  3.7e-242  814.8   0.1   1.5   1   1   0   1   1   1   1 chitin synthase chs-2 isoform X4 [Bombus pyrosoma]
XP_043593511.1       -          msaprobs_alignment_4742434 -           1.1e-242  816.5   1.0  3.7e-242  814.8   0.1   1.5   1   1   0   1   1   1   1 chitin synthase chs-2 isoform X4 [Bombus pyrosoma]
XP_043593512.1       -          msaprobs_alignment_4742434 -           1.1e-242  816.5   1.0  3.7e-242  814.8   0.1   1.5   1   1   0   1   1   1   1 chitin synthase chs-2 isoform X4 [Bombus pyrosoma]
XP_043593507.1       -          msaprobs_alignment_4742434 -           1.4e-242  816.2   1.3  3.8e-242  814.8   0.1   1.5   1   1   0   1   1   1   1 chitin synthase chs-2 isoform X1 [Bombus pyrosoma]
XP_016770737.1       -          msaprobs_alignment_4742434 -           1.7e-242  816.0   1.7  2.7e-242  815.3   0.0   1.3   1   1   0   1   1   1   1 chitin synthase chs-2 isoform X2 [Apis mellifera]
XP_012168806.1       -          msaprobs_alignment_4742434 -           3.3e-242  815.0   0.8  9.8e-242  813.4   0.0   1.5   1   1   0   1   1   1   1 uncharacterized protein LOC100647512 isoform X1 [Bombus terrestris]
XP_012168810.1       -          msaprobs_alignment_4742434 -           3.3e-242  815.0   0.8  9.8e-242  813.4   0.0   1.5   1   1   0   1   1   1   1 uncharacterized protein LOC100647512 isoform X1 [Bombus terrestris]
XP_012168811.1       -          msaprobs_alignment_4742434 -           3.3e-242  815.0   0.8  9.8e-242  813.4   0.0   1.5   1   1   0   1   1   1   1 uncharacterized protein LOC100647512 isoform X1 [Bombus terrestris]
XP_026299522.1       -          msaprobs_alignment_4742434 -           4.3e-242  814.6   1.5  6.8e-242  813.9   0.0   1.4   1   1   0   1   1   1   1 chitin synthase chs-2 isoform X6 [Apis mellifera]
XP_043593514.1       -          msaprobs_alignment_4742434 -           8.5e-242  813.6   1.7    1e-241  813.3   0.1   1.5   1   1   0   1   1   1   1 chitin synthase chs-2 isoform X5 [Bombus pyrosoma]
XP_037297643.1       -          msaprobs_alignment_4742434 -           2.6e-241  812.0   6.0  3.8e-241  811.5   6.0   1.3   1   0   0   1   1   1   1 LOW QUALITY PROTEIN: chitin synthase chs-2 [Manduca sexta]
XP_039279564.1       -          msaprobs_alignment_4742434 -           3.9e-241  811.5   0.1  1.6e-240  809.4   0.0   1.4   1   1   0   1   1   1   1 chitin synthase chs-2 isoform X1 [Nilaparvata lugens]
XP_044743566.1       -          msaprobs_alignment_4742434 -           4.3e-241  811.3   1.0  4.3e-241  811.3   1.0   1.5   1   1   0   1   1   1   1 chitin synthase chs-2 [Chrysoperla carnea]
XP_041976394.1       -          msaprobs_alignment_4742434 -             8e-241  810.4   6.8  1.1e-240  810.0   6.8   1.2   1   0   0   1   1   1   1 chitin synthase chs-2 isoform X2 [Aricia agestis]
XP_044753058.1       -          msaprobs_alignment_4742434 -           1.1e-240  809.9   0.0  5.1e-240  807.7   0.0   1.5   1   1   0   1   1   1   1 chitin synthase chs-2 isoform X1 [Coccinella septempunctata]
XP_039279566.1       -          msaprobs_alignment_4742434 -           1.3e-240  809.7   0.1  2.5e-240  808.8   0.1   1.4   1   1   0   1   1   1   1 chitin synthase chs-2 isoform X2 [Nilaparvata lugens]
XP_032510524.1       -          msaprobs_alignment_4742434 -           2.3e-240  808.9   5.4  3.3e-240  808.4   5.4   1.2   1   0   0   1   1   1   1 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Danaus plexippus plexippus]
XP_032792018.1       -          msaprobs_alignment_4742434 -           2.5e-240  808.8   0.0  1.1e-239  806.6   0.0   1.4   1   1   0   1   1   1   1 chitin synthase chs-2-like isoform X2 [Daphnia magna]
XP_032792014.1       -          msaprobs_alignment_4742434 -           2.7e-240  808.6   0.0  1.7e-239  806.0   0.0   1.3   1   1   0   1   1   1   1 chitin synthase chs-2-like isoform X1 [Daphnia magna]
XP_041976387.1       -          msaprobs_alignment_4742434 -           2.9e-240  808.6   7.0  3.9e-240  808.1   7.0   1.2   1   0   0   1   1   1   1 chitin synthase chs-2 isoform X1 [Aricia agestis]
XP_044753059.1       -          msaprobs_alignment_4742434 -             3e-240  808.5   0.0  1.5e-239  806.2   0.0   1.4   1   1   0   1   1   1   1 chitin synthase chs-2 isoform X2 [Coccinella septempunctata]
XP_038211591.1       -          msaprobs_alignment_4742434 -           3.6e-240  808.2   7.5  5.3e-240  807.7   7.5   1.3   1   0   0   1   1   1   1 chitin synthase chs-2 isoform X1 [Zerene cesonia]
XP_038211608.1       -          msaprobs_alignment_4742434 -           3.9e-240  808.1   7.6  5.6e-240  807.6   7.6   1.3   1   0   0   1   1   1   1 chitin synthase chs-2 isoform X3 [Zerene cesonia]
XP_039764506.1       -          msaprobs_alignment_4742434 -           4.4e-239  804.7   7.0  6.7e-239  804.1   7.0   1.3   1   0   0   1   1   1   1 chitin synthase chs-2 [Pararge aegeria]
XP_016767448.1       -          msaprobs_alignment_4742434 -           2.3e-238  802.3  36.6  2.3e-238  802.3  36.6   1.8   1   1   0   2   2   1   1 chitin synthase chs-2 [Apis mellifera]
XP_043284739.1       -          msaprobs_alignment_4742434 -           7.8e-238  800.5   0.0  4.4e-237  798.1   0.0   1.6   1   1   0   1   1   1   1 chitin synthase chs-2 isoform X2 [Venturia canescens]
XP_039312563.1       -          msaprobs_alignment_4742434 -           2.1e-237  799.1   0.0  9.5e-237  796.9   0.0   1.4   1   1   0   2   2   1   1 chitin synthase chs-2 isoform X3 [Solenopsis invicta]
XP_035658099.1       -          msaprobs_alignment_4742434 -           2.4e-235  792.3   2.2  2.9e-235  792.0   2.2   1.1   1   0   0   1   1   1   1 chitin synthase chs-1-like [Branchiostoma floridae]
XP_037510392.1       -          msaprobs_alignment_4742434 -           3.1e-235  791.9   0.1  1.4e-234  789.7   0.0   1.7   1   1   0   1   1   1   1 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Rhipicephalus sanguineus]
XP_037268094.1       -          msaprobs_alignment_4742434 -           3.3e-235  791.9   0.2    2e-234  789.2   0.0   1.7   1   1   0   1   1   1   1 chitin synthase chs-2-like [Rhipicephalus microplus]
XP_026813153.1       -          msaprobs_alignment_4742434 -           3.6e-235  791.7   0.9  3.6e-235  791.7   0.9   1.4   1   1   0   1   1   1   1 chitin synthase chs-2 [Rhopalosiphum maidis]
XP_037510394.1       -          msaprobs_alignment_4742434 -           3.9e-235  791.6   0.1  2.6e-234  788.9   0.0   1.7   1   1   0   1   1   1   1 chitin synthase chs-2-like [Rhipicephalus sanguineus]
XP_003247517.1       -          msaprobs_alignment_4742434 -             8e-235  790.6   2.1    8e-235  790.6   2.1   1.5   1   1   0   1   1   1   1 chitin synthase chs-2 [Acyrthosiphon pisum]
XP_016663472.1       -          msaprobs_alignment_4742434 -             8e-235  790.6   2.1    8e-235  790.6   2.1   1.5   1   1   0   1   1   1   1 chitin synthase chs-2 [Acyrthosiphon pisum]
XP_029346544.1       -          msaprobs_alignment_4742434 -             8e-235  790.6   2.1    8e-235  790.6   2.1   1.5   1   1   0   1   1   1   1 chitin synthase chs-2 [Acyrthosiphon pisum]
XP_037877648.1       -          msaprobs_alignment_4742434 -           9.5e-234  787.0   4.6  1.1e-233  786.8   4.6   1.1   1   0   0   1   1   1   1 chitin synthase A isoform X5 [Bombyx mori]
XP_037563363.1       -          msaprobs_alignment_4742434 -           1.1e-233  786.9   0.0  6.8e-233  784.2   0.0   1.7   1   1   0   1   1   1   1 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Dermacentor silvarum]
XP_040583648.1       -          msaprobs_alignment_4742434 -             9e-228  767.3   7.0  1.1e-227  767.0   7.0   1.1   1   0   0   1   1   1   1 chitin synthase chs-2-like [Lepeophtheirus salmonis]
XP_037776976.1       -          msaprobs_alignment_4742434 -           2.6e-224  755.8  10.3  3.3e-224  755.5  10.3   1.1   1   0   0   1   1   1   1 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Penaeus monodon]
XP_032799432.1       -          msaprobs_alignment_4742434 -           5.1e-224  754.9   9.1  6.9e-224  754.4   9.1   1.2   1   0   0   1   1   1   1 chitin synthase chs-2-like [Daphnia magna]
XP_032799306.1       -          msaprobs_alignment_4742434 -           6.8e-224  754.5   9.6    9e-224  754.1   9.6   1.2   1   0   0   1   1   1   1 chitin synthase chs-2-like [Daphnia magna]
XP_032799307.1       -          msaprobs_alignment_4742434 -           6.8e-224  754.5   9.6    9e-224  754.1   9.6   1.2   1   0   0   1   1   1   1 chitin synthase chs-2-like [Daphnia magna]
XP_032799308.1       -          msaprobs_alignment_4742434 -           6.8e-224  754.5   9.6    9e-224  754.1   9.6   1.2   1   0   0   1   1   1   1 chitin synthase chs-2-like [Daphnia magna]
XP_032799309.1       -          msaprobs_alignment_4742434 -           6.8e-224  754.5   9.6    9e-224  754.1   9.6   1.2   1   0   0   1   1   1   1 chitin synthase chs-2-like [Daphnia magna]
XP_032799310.1       -          msaprobs_alignment_4742434 -           6.8e-224  754.5   9.6    9e-224  754.1   9.6   1.2   1   0   0   1   1   1   1 chitin synthase chs-2-like [Daphnia magna]
XP_032799312.1       -          msaprobs_alignment_4742434 -           6.8e-224  754.5   9.6    9e-224  754.1   9.6   1.2   1   0   0   1   1   1   1 chitin synthase chs-2-like [Daphnia magna]
XP_032799313.1       -          msaprobs_alignment_4742434 -           6.8e-224  754.5   9.6    9e-224  754.1   9.6   1.2   1   0   0   1   1   1   1 chitin synthase chs-2-like [Daphnia magna]
XP_032799314.1       -          msaprobs_alignment_4742434 -           6.8e-224  754.5   9.6    9e-224  754.1   9.6   1.2   1   0   0   1   1   1   1 chitin synthase chs-2-like [Daphnia magna]
XP_032799315.1       -          msaprobs_alignment_4742434 -           6.8e-224  754.5   9.6    9e-224  754.1   9.6   1.2   1   0   0   1   1   1   1 chitin synthase chs-2-like [Daphnia magna]
XP_032799316.1       -          msaprobs_alignment_4742434 -           6.8e-224  754.5   9.6    9e-224  754.1   9.6   1.2   1   0   0   1   1   1   1 chitin synthase chs-2-like [Daphnia magna]
XP_032799317.1       -          msaprobs_alignment_4742434 -           6.8e-224  754.5   9.6    9e-224  754.1   9.6   1.2   1   0   0   1   1   1   1 chitin synthase chs-2-like [Daphnia magna]
XP_032799318.1       -          msaprobs_alignment_4742434 -           6.8e-224  754.5   9.6    9e-224  754.1   9.6   1.2   1   0   0   1   1   1   1 chitin synthase chs-2-like [Daphnia magna]
XP_039765061.1       -          msaprobs_alignment_4742434 -           8.3e-223  750.9   3.5  8.3e-223  750.9   3.5   1.3   1   1   0   1   1   1   1 chitin synthase chs-2-like [Pararge aegeria]
XP_032529650.1       -          msaprobs_alignment_4742434 -           1.6e-219  740.0   0.6  1.6e-219  740.0   0.6   2.1   1   1   0   2   2   1   1 chitin synthase chs-2-like [Danaus plexippus plexippus]
XP_038212848.1       -          msaprobs_alignment_4742434 -           6.1e-219  738.1   1.2  6.1e-219  738.1   1.2   1.8   1   1   0   2   2   1   1 chitin synthase chs-2-like [Zerene cesonia]
XP_037297644.1       -          msaprobs_alignment_4742434 -           1.1e-218  737.2   2.9  1.1e-218  737.2   2.9   1.4   1   1   0   1   1   1   1 LOW QUALITY PROTEIN: chitin synthase chs-2 [Manduca sexta]
XP_041976405.1       -          msaprobs_alignment_4742434 -           5.2e-218  735.0  10.4  7.5e-218  734.5  10.4   1.3   1   0   0   1   1   1   1 chitin synthase chs-2-like [Aricia agestis]
XP_037866580.1       -          msaprobs_alignment_4742434 -           1.7e-217  733.4   9.8  2.5e-217  732.8   9.8   1.3   1   0   0   1   1   1   1 chitin synthase chs-2 [Bombyx mori]
XP_037866581.1       -          msaprobs_alignment_4742434 -           1.7e-217  733.4   9.8  2.5e-217  732.8   9.8   1.3   1   0   0   1   1   1   1 chitin synthase chs-2 [Bombyx mori]
XP_026727307.1       -          msaprobs_alignment_4742434 -           2.5e-217  732.7  13.5  3.4e-217  732.3  13.5   1.3   1   0   0   1   1   1   1 chitin synthase chs-2-like [Trichoplusia ni]
XP_035445780.1       -          msaprobs_alignment_4742434 -           1.3e-216  730.5  10.3    2e-216  729.8  10.3   1.3   1   0   0   1   1   1   1 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Spodoptera frugiperda]
XP_035446235.1       -          msaprobs_alignment_4742434 -           5.9e-216  728.2  11.0  9.4e-216  727.6  11.0   1.3   1   0   0   1   1   1   1 chitin synthase chs-2-like isoform X1 [Spodoptera frugiperda]
XP_035446236.1       -          msaprobs_alignment_4742434 -           6.7e-216  728.1  11.2  1.1e-215  727.4  11.2   1.3   1   0   0   1   1   1   1 chitin synthase chs-2-like isoform X2 [Spodoptera frugiperda]
XP_008215122.2       -          msaprobs_alignment_4742434 -           4.9e-213  718.6   3.3  7.3e-213  718.0   3.3   1.2   1   0   0   1   1   1   1 chitin synthase chs-2 [Nasonia vitripennis]
XP_039312304.1       -          msaprobs_alignment_4742434 -           4.3e-211  712.2  13.2  5.7e-211  711.8  13.2   1.1   1   0   0   1   1   1   1 chitin synthase chs-2 [Solenopsis invicta]
NP_001034492.1       -          msaprobs_alignment_4742434 -           4.8e-211  712.0  10.2  6.4e-211  711.6  10.2   1.2   1   0   0   1   1   1   1 chitin synthase 2 [Tribolium castaneum]
XP_041374805.1       -          msaprobs_alignment_4742434 -           1.3e-210  710.6   1.7  3.1e-210  709.4   0.0   1.6   1   1   0   2   2   1   1 chitin synthase chs-2-like [Gigantopelta aegis]
XP_012535392.1       -          msaprobs_alignment_4742434 -           3.5e-210  709.2  14.8  4.6e-210  708.8  14.8   1.2   1   0   0   1   1   1   1 chitin synthase chs-2 [Monomorium pharaonis]
XP_011337973.1       -          msaprobs_alignment_4742434 -           4.6e-210  708.8  10.0  6.3e-210  708.3  10.0   1.2   1   0   0   1   1   1   1 chitin synthase chs-2 [Ooceraea biroi]
XP_044020795.1       -          msaprobs_alignment_4742434 -             1e-209  707.7  11.2  1.4e-209  707.2  11.2   1.1   1   0   0   1   1   1   1 chitin synthase chs-2-like isoform X2 [Aphidius gifuensis]
XP_020721094.1       -          msaprobs_alignment_4742434 -           2.4e-209  706.4  21.0  2.4e-209  706.4  21.0   2.3   2   1   0   2   2   1   1 uncharacterized protein LOC100651910 [Bombus terrestris]
